"POLE.mut.consolidated.numeric"	"age.at.surgery"	"stage_b1v234"	"Histological.Subtype_non_endo"	"LVSI"	"any.positive.nodes_tested"	"any.init.treatment"
-0.883398356176845	0.0501575758394184	1.28405966014639	-0.220005356630351	0.382608453451881	-0.06390468031091	-0.221172979021774
-0.813726203834325	0.0400142645519163	1.24651657409276	0.184430008858061	1.11623666041538	-0.0716640114483056	-0.64879493551886
-1.41866658889517	0.0343163479455532	2.22903304539564	0.0736424703617546	0.498895991805516	-0.168455337518807	-0.60885995989592
-0.342600130450057	0.0152310631636236	1.58693658175747	0.0955783031066726	0.145330727258834	0.0969519747822562	-0.413642624102354
-0.761966135294197	0.00963250232202293	0.805361214937436	-0.105440989641508	1.06187439689508	-0.0134903918316536	0.0556230148213525
-0.303126108887648	0.026006075086477	1.17323327060332	-0.081452362948688	0.52387362148304	-0.0622836847353381	-0.15634393122177
-0.248223200149697	0.0238283739778855	1.08431565034893	0.26619276716888	0.150376204556593	0.13399019236797	0.118665954707672
-1.60179541758984	0.0261045878620551	1.48698118273139	0.140180158072889	0.343422085527413	-0.085259402428502	-0.351989703502122
-0.302469789587776	0.0321555113555431	0.562610148073037	0.353734935695837	0.723843425238099	0.0743512230925565	0.53831165335666
-1.26150205398029	0.0331001109725534	1.002066962053	-0.351837523270503	0.505983071852522	0.328204679867197	-0.327303160000699
-1.43868286623363	0.051205022433489	1.20615329288771	-0.186916572875587	0.945299828413387	-0.208680873232434	0.429776738659047
-2.20423543050026	0.024644666074855	1.12347800520424	0.246321161870252	0.70294766768501	-0.0349354492629323	-0.00447489740225004
-0.282833777421569	0.0281703707924112	1.16449811363473	-0.133883026575376	0.710229710758387	-0.0563219509339504	0.0217668621063396
-2.82846783489004	0.0151418462225215	1.11729647316111	-0.0140154443250549	0.66772342520657	-0.0316088320162639	-0.249923081053526
-0.7152601233481	0.044100848471363	1.11831662752922	-0.117070892134427	0.61260756201796	-0.0603825718089747	-0.314451785683857
-1.59861404585624	0.00435990732146356	0.97078531530313	-0.309550990377998	0.206888350491464	0.0392843008850756	0.233280253871966
-0.815880292612556	0.00983957249512575	1.34995876047092	0.0118766835572331	0.371529467424744	-0.0579811862467783	0.35448191006388
-2.50434497151463	0.00465299776289739	0.819161598067765	-0.01892677791907	0.638521272782164	0.0574551949662749	0.175510285042161
0.228096421207121	0.0172915954677445	1.43753264385907	-0.211822933605016	0.129549395270007	-0.0322693668171478	-0.347353784050378
-1.15875909577885	0.00792967914954476	1.46225838054416	0.480902293196833	0.472585107493248	-0.222688268097954	-0.780458300029924
-1.82804577060635	0.0173579618259983	1.37935639377074	-0.354465992772867	0.364396203538746	-0.235372042311647	0.0696884809235401
-0.919878646284286	0.0419912753546595	1.35373659924403	0.0503195871426028	0.286010512922956	-0.40974281302838	0.00228700149821478
-0.688258125279886	0.0278192090445179	0.596351327984488	-0.11435653565754	0.836706989906173	-0.0785053385777623	-0.193493282470776
-1.13572873842343	0.0351240329684663	1.28933826689827	-0.111291761582161	0.765932215810449	-0.290382366547538	-0.520480738401781
0.226813636057726	0.0553243537856766	2.28676223063039	-0.226976560166879	0.402514800362706	-0.308772608362157	-1.10552589536643
-2.08656906184269	0.052911122664099	0.691448073115836	-0.394943562492276	0.65378882149003	-0.0402678982980907	0.547351254264477
-0.370269782615748	0.0153117610704431	0.783869664651808	0.252723609682474	0.493110095653693	-0.0385338498580556	0.602782350017763
0.0481697015982663	0.0388353632591251	1.38720296915177	0.138201836154579	0.387380779223931	-0.287423693729102	-0.365082297601667
-1.31232161321327	0.0331789459479628	1.35345026839448	-0.188331088396041	0.737452988403349	-0.116719007369479	0.163374954689373
-0.319202932733239	0.0224009015481949	1.37073352323762	0.258677147825823	0.392348635390508	-0.232520416961803	-0.0323254153100984
-1.74904623456322	0.0281124203138647	0.672262246916857	-0.0923193163409093	0.438357622418996	0.316880132151335	0.0264229065512543
0.0080489607603106	0.0318079548855825	1.10236297352784	0.230923554256229	0.267398792003839	0.0836959816762866	0.00428928482853344
-1.12034826251503	0.0434272550668696	1.44694480557382	-0.137586257437451	0.437033945490724	-0.213355869349878	-0.286107434524641
-0.168655860822816	0.0417863022906278	1.30155154500961	-0.268540966929985	1.12717683542241	-0.0171656632749594	-0.283876114750771
-0.977787309820346	0.0283043652780033	1.46499539144445	-0.338676580543314	-0.0305286283351328	-0.0968129506114089	-0.0397648259202145
-1.08111219240823	0.0355204879210879	0.901154601411475	-0.266810497482941	0.276388233536954	-0.028293060484382	0.450490459621209
-0.42934920809914	0.0235705354100204	2.21068639376417	0.069086401991762	0.0318074764324934	0.124578373029103	-1.45634873468408
-0.836457295907558	0.0378338782106589	1.71139820235708	-0.119042340042942	1.10354204710299	-0.354897658771277	-0.6201315001417
-1.50577867308519	0.0386039315338921	1.25824313697491	-0.665792950281317	0.530868573073811	-0.0881828242454078	-0.124807791113444
-1.7127808916101	-0.00440918072318946	1.71369170873575	0.440356720984776	0.406045506652408	-0.210393104468806	-0.915066311888104
-0.289975117205871	0.0046779998246358	0.856943020689742	0.246174512617584	0.677295556599741	-0.126423080612414	0.0903196723282212
-0.910880616998235	0.0122955663710875	0.949299083765329	0.19670865441618	0.210957360815404	0.137424986805937	0.465624079474866
-0.749119680273068	0.0316442370841212	0.942069840450591	0.0797321726520254	0.354682620204729	0.23786621401316	0.339417059706883
-0.15077834703986	0.0184972824776627	0.973919181945267	0.484541548537353	0.410405750692141	0.239389275950515	-0.240206993406022
-1.71791226131159	0.0359855007112097	0.585223059444667	0.320795743703886	1.03446023795327	-0.0343489432351615	-0.369165775174428
0.204238942869546	0.0441932296666812	1.67952746578187	-0.0467254768676258	0.316380403348166	-0.0567320866883431	-0.442462029017279
-0.166628066345508	0.0232521414920628	1.75583014711224	-0.185025885526622	0.957754330481679	-0.00852465666671802	0.0603005373453995
-0.191068943551952	0.040571827333601	1.51950652520561	-0.0902734293803794	0.343114265812024	-0.122053661294479	-0.435079393000826
-2.1164373996199	0.0179134566721612	1.45476110007647	-0.0348384476981749	1.07601719540542	-0.252483187873792	-0.52404571619995
-1.09928908643837	0.0221019059012938	0.846826751205201	0.0998579914264158	0.672849647989759	0.157222101125241	0.171272793146528
-1.48269524816719	0.00917992667796232	1.00080537719488	-0.0639763687249347	0.510476308652977	-0.150321606563708	0.228946943690753
-0.591674612657987	0.0296119601737929	0.708262579907216	0.524729231330481	1.2561111259328	-0.0348856828234976	0.313228283456661
-0.0656050794621672	0.0495475482075368	1.24559936542696	-0.529752809701143	0.429365314735916	0.101418748540617	0.702978832606728
-1.23914875976232	0.0217458321898164	2.2076274818902	0.135695788286382	0.137098953238802	-0.0227441391503722	-1.09781554899184
-1.9528011642375	0.00625011397287106	1.3226329817467	-0.0796282367341928	1.40947383690914	-0.431606988799216	-0.723156588659565
0.0987503576403809	0.0392993381912089	1.85414885836666	-0.304026694124139	0.313756572149728	0.101835093007359	-0.340005219880089
-0.738726976065952	0.0231515375073879	1.45903056369391	-0.343410861780407	0.351239250578992	-0.0899847184207269	-0.532703042566177
-0.00835243618592153	0.00965421292758748	1.59302002694981	0.287430207036106	0.392328841620327	-0.0638328627310949	-0.80671250894776
-0.991975293874638	0.0357982927098978	0.648802849130209	0.258104781075104	0.939964174151524	-0.0601649727236488	-0.282081061837227
-0.58939374998645	0.0191067579585119	0.823208240009674	-0.104335065713676	0.968535694584588	0.13855191356629	-0.236159523974284
-1.37356545346426	-0.000836506813572402	1.49697958018679	-0.0720642715623729	0.416630766387936	-0.139123683676716	-0.80174877171009
-1.2859947740727	0.0262728836630657	1.41913373854315	-0.0367643046856032	0.00667966244879985	-0.00621958102784021	-0.134018456078433
-0.236871454235736	0.0333046728030676	0.741647687936176	-0.244529463267624	0.903508275743314	0.0735986377292163	0.248387354322831
-0.996142579566204	0.0300367275821417	0.498966419863066	-0.214065961519605	1.00320200950209	0.074580399694942	-0.107505407493965
-0.961752982400783	0.0680711233166141	0.802789229200445	-0.150864580356681	0.555714461193894	0.145551030978649	-0.372040623219984
-0.47864835800708	0.0204839182329207	1.35893701061358	0.126719145837018	0.355950316792338	-0.0754405499773856	-0.309224487540702
-1.14999830822642	0.0510157175562018	1.14170671616387	-0.653659397056975	0.611477812043925	0.151778443460801	0.168055560368087
0.186729409523258	0.0619677424390824	1.05754495806254	-0.00963149050895704	0.129083480674502	0.127850850419011	-0.0106603567992517
-2.50056577534911	0.0100358755303132	0.752824367927798	0.175945896162647	0.533749717674993	0.298004530373568	0.203693385601284
-0.334123986479909	0.00189489384303487	1.42355655945405	0.204120950016336	0.538639727471058	0.136507476434936	-0.552444914129328
-0.305799444908456	0.0215336704595316	1.06867640499939	0.228493106365857	0.489245887726237	-0.0294786159864113	-0.404211190308223
-1.24369368785652	0.0315855477618656	0.634398605320499	-0.138338395739336	0.602200627334251	0.129477145061117	0.0657402086819713
-0.264572053630202	0.0458016580958093	1.14807110093678	0.188572377590004	0.702550696974648	-0.256442784193397	0.224380063920018
-1.26399691241783	0.0196481918394768	1.1783641153132	-0.405242071171284	0.145129522186513	0.123523150661298	0.378953418107171
-1.55315496245931	0.0450838495662658	1.41887349131332	-0.137168676141353	0.268214459156179	0.0659587512977828	0.0728656516307443
0.136904351221651	0.0546912761764345	1.23068096944493	-0.947194845342428	-0.0805405624713217	-0.149188636711099	0.0296399437752903
-1.02558592933406	0.0199931378207304	0.28890850663046	-0.329013444288829	0.5867072152579	-0.0569619263480573	0.827402099793802
-1.29513664706742	0.0288040645921049	0.89888639712843	-0.156338024252115	0.895413858592742	-0.0684765621778018	-0.457965171017676
0.20791380928523	0.0256167305795913	1.3556905573328	0.154971517955678	0.679237817375627	-0.0226580351843432	-0.554899828773275
-2.92454996777448	0.00837549409005669	0.530479239676947	-0.0237138662747434	0.528900072720913	0.0758706183110103	0.0988685127215987
-0.255912757362959	0.0354375267625526	0.764932647459092	0.310061436684915	0.318688551314835	0.25874081870361	-0.416696333006474
-0.0288833398897094	0.00794353110822049	1.51370571424444	-0.0183227874295453	0.989046447642822	-0.256993018008071	-0.176585251594756
-1.26942810461921	0.0213355728158857	2.19851726614131	-0.165454160277936	0.592271328209204	-0.0457285677667581	-1.13071379332011
-0.545933695391152	0.0177720120168021	1.14555582903367	0.209715620062022	0.629831209324804	0.0410555574983131	-0.648378821370922
-1.48205907604553	0.0573559326354671	1.44624669103134	-0.900413436102712	0.430144551259231	0.050421030466701	0.228116904109818
-0.15162626903015	0.0289910127836415	1.26235166755383	0.00778538948443264	0.521440781330465	-0.340426553663462	0.0332692541021639
-0.198565354713198	0.0346024647954563	1.30314460302732	0.262906882676035	0.196300986090857	0.0161063995554171	0.0170555121176341
-1.57858757490634	-0.00574229131110255	0.930705207216895	0.106051670601505	-0.0100631873059641	0.065016652367545	-0.0157428322595236
0.272138891534906	0.0239018631991734	1.51225538253837	-0.000844066286630127	0.583318114200758	0.093553872808846	-0.505841244054741
-0.152826344362979	0.0237104159960432	0.642786699481436	-0.24358360178988	0.157867306855407	0.167600785487376	0.648868181129295
0.0803055673226867	0.0444388150352082	1.95768220625837	0.161217008555938	0.469453591885575	-0.207390481865054	-0.667216765265854
-1.24650750125176	0.00118733633661764	1.26184211707472	-0.147771481142558	0.483969447994591	-0.0384759065624993	-0.192810823975961
-0.911101997636645	0.0126970253757687	1.07868495147258	0.398911577966103	0.54098634722192	-0.115513257430234	-0.39512115433264
0.336224722705851	0.0279570516608724	2.00014135474337	-0.468881901143804	0.855387069652885	-0.0400941932266819	-0.91451969004297
-1.48427534382222	0.00413989183181895	0.409531289703252	0.298915233275073	0.650734710244153	-0.131149234174133	-0.136730040996612
-0.150813634786532	0.0376243663937153	0.787629042172004	0.805263054494893	0.301563639776871	-0.00758390535790382	-0.310653936875853
0.321518642694414	0.0260949304675611	1.23813222048911	-0.234824246150719	0.606813695842559	-0.0264397967126146	0.252751466584112
-2.58482096967201	0.0155258335443401	0.787474082810701	0.444382050767122	0.624429094828752	0.218119604055785	0.0706674074659238
-0.543166682425218	0.039932502282307	0.996522630598781	0.0513071505671558	0.874298086001151	-0.0872639980304325	-0.751235532755881
0.0687699254367995	0.0247893986822021	0.733838787377743	0.148466632263415	0.52503984360953	0.0184925376324988	-0.522445856926084
-1.49836934605483	0.0197780066317273	0.77687989779895	0.159026108268732	0.480602381319689	-0.00161092945422774	-0.464130588848114
-0.453791075759599	0.0520357347854041	1.61633733307241	-0.424306052563414	0.116251497090366	-0.0975423977081274	-0.0789833613002646
-0.180401763354495	0.0306163998546792	1.18328151313194	0.520286282442831	0.407288812102038	-0.0207785733164292	-0.582630389641048
-0.309898557843531	0.00863697928593831	1.20061216415908	0.210611016596745	0.580053690377162	0.1828689533482	-0.841403336248055
-1.38551765221504	0.0169130305725007	1.37742486840847	-0.0527016239483695	0.292051618006729	0.0571700971620889	0.0881158996430427
-2.13288305997077	0.0341657113229131	1.06884015254586	0.444359830746659	0.788435938026671	-0.192533224512652	-0.143847663663418
-1.15138431357465	-0.00281615484448401	1.59495886126665	0.304410490171566	-0.0708161953515581	-0.128416153662015	-0.764353424207637
-0.873855052541866	-0.000329026200104185	2.0206221489301	0.351920276451025	-0.10303204226139	0.098165025934897	-0.876075856534847
-1.47650877307578	0.0193981575933359	0.574370020671537	-0.0191784687109451	0.934153853036747	0.179406963643834	0.326135858750528
-0.960036159293481	0.0303831152358322	1.47351448178779	-0.274131735459946	0.331743120956635	0.162413797404873	-0.465520357182154
-1.67497336726869	0.0210971251898412	0.880553568837924	-0.176263797221225	0.516061023499409	-0.229312895822574	-0.489613412283206
0.357944322484487	0.0286676551307455	0.844977256917692	0.0350916039862324	0.321317295305856	0.356255959686571	-0.0561307218647858
-0.0961653571054751	0.0529807028242806	0.8195739868241	-0.111000959582265	0.322887201446159	-0.0300243549544857	0.332120014689746
-0.699985682945292	0.000464443702969999	1.54034903333058	0.121616318097197	0.323419194721676	0.177902974032323	0.293383403985329
0.289546112213341	0.02227941131647	2.05065152143135	-0.299961756615322	0.642142804573819	-0.324280971794694	-0.941758475306689
-0.870295167300998	0.0339182027394985	1.30737560928347	0.521251943482051	-0.252757125552799	0.0391925345469365	-0.364438498461191
-2.1659248961667	0.0421802656611186	1.24336121450927	0.460984184183819	0.0581050029873754	0.116265404460099	-0.666372409056127
-0.221041540178758	0.0365190622318314	1.57689156334699	0.462193757057894	0.388051811839585	-0.271040265455373	-0.0847281576470616
-2.68988883838375	0.0384431401234784	0.358322374232914	0.115925832482978	0.768570644480747	0.281838573770303	0.242680527204028
-1.51074965392687	0.0171482504261471	1.18586113058327	0.243670676965327	0.514234928463563	-0.130357436733777	-0.667708904183389
-0.404526318118051	0.0361844988131032	1.46246838671631	-0.11951450190566	0.587012617616933	-0.0777469569457147	-0.55845719122824
-0.800852770003445	0.0258841213540813	1.15003418288187	0.102082487468442	0.395071251113269	-0.196529370531929	-0.568647158889824
-2.35456523547884	0.0347224538226254	1.3542725205907	0.244149698588611	1.03411354867211	0.0284681786751272	-0.140461161917015
0.487888344884391	0.0451840328910727	0.570694377240929	-0.199750616144303	0.264526032518615	0.252846622061586	0.228003475244704
-0.486376846261843	0.0803129142525728	1.78309796726055	-0.107193796493815	0.136345795865847	-0.127740666006648	-1.09515716758056
-0.351303053690348	0.0267314155648906	1.35770101447041	-0.292276592445402	0.557557210189302	0.274475792598685	-0.230364756742463
-1.31352545759207	0.032450185484075	1.27128314859765	-0.378603867403477	0.830029316276685	-0.00575861705920398	0.0673532480276593
-0.784904844218471	0.032212367455567	1.00931117367362	-0.507309460203998	0.85034094515539	-0.21023031959594	0.169153435647275
-0.314056839575615	0.0248343744697996	0.738312130125835	-0.386254860589418	0.584798309435738	0.126743127789172	0.450490713517676
0.0923276399414046	0.0178045299795507	1.37294391840507	-0.196977310462502	0.405649645961778	-0.20184751112917	0.0683885243334079
0.226215323220697	0.0412471870559424	2.18851190480523	-0.188212159764756	0.330616679296236	0.2100117788915	-1.08040294577356
-1.42106603370381	0.0246217478399758	0.931064847996087	-0.281991324962061	0.458349819396315	0.05588727198001	-0.0665361285498154
-0.901447613087921	0.0261910084380357	0.653418863281437	0.226337348992973	0.518720439123636	-0.0176530605966301	-0.111288742623284
-0.588097061952627	0.0415683811398427	1.05712529090814	-0.402874991274364	0.544326179495626	-0.0312520618558151	-0.0308368157893974
0.040216725204145	0.0546288594101311	1.26100559699778	0.197514879245001	0.995952103372131	0.28061021761606	-0.317017025608075
-2.85306714146438	0.0210111023068645	1.61144782310394	-0.200252295678528	0.990359927152001	-0.114384622368335	-0.87583526077204
-0.351175026680481	0.0210165934255171	0.87257866540111	0.0384578567215887	0.62171924132778	0.0349245807929424	0.851763250712801
0.566191772214905	0.0242783529326756	1.88985967413597	-0.328381874727598	0.182511763222492	0.186396236435128	-0.573558116430099
-0.631839564998275	0.012256581039428	1.15566793871548	-0.354211482249921	0.817847824553325	0.0590130442435708	0.68205906946147
-2.02100772653051	0.000879264540750534	1.57880628577259	-0.249175320897869	0.559228389025282	0.0997349276520703	-0.306627954167778
-0.184931244482233	0.0271199726879652	1.35532289327224	0.18827348527733	0.889951640129407	-0.0280884439323915	-0.360427699444355
-0.0962986851856748	0.0522215270101879	2.17067334286039	0.00962580187156349	0.874804913693005	-0.463224583354882	-0.49319169459979
-0.732237870751523	0.0217354062403944	1.50852257626736	-0.248075014611058	1.19134479621742	-0.113224544733249	-1.27158866027793
0.213089668375342	0.0211724342779128	0.889090707247082	0.102974756898539	0.973381864368119	-0.18519404535936	-0.181613965768206
-0.839306313452692	-0.0223126977456877	1.26968620292796	0.414100509086459	0.464477698537134	-0.0387083275206415	-0.0744065702292299
-0.188295697370678	0.0399353689919306	1.11122241397344	-0.441615705503265	0.79989097116446	0.0097929316193023	-0.457911933916981
-0.274014231107252	0.0192040815636961	1.47290924690555	0.0381607799402797	1.18085432679333	-0.129953935326827	-0.62780729563276
-1.55440938594667	0.0294403484683771	1.10168206826702	-0.539638819853335	0.601805429040987	-0.0675854172057338	0.382663896924098
-1.37929955225563	0.00953423602104454	1.66156889715195	0.321206594559117	0.447627522994017	-0.220940208234131	-1.05291209138119
-0.895846489719223	0.0412027249570363	1.8319783809899	-0.044889788380189	-0.515116421212182	0.0374840612803609	-0.165556321509552
-0.0493617971765839	0.0423512491314137	0.594306180325472	0.178661786377401	0.371720659439889	0.283829422903728	0.275173675707942
0.747345320288418	0.0429706707490083	1.41255175979663	0.213065478457344	0.29048817316995	0.0334422264573399	-0.289999997775916
-1.35382771805124	0.0402240478945012	1.18463481808897	-0.641822846344313	1.08361417452737	0.122074096075128	-0.0414325511268181
-0.900276469394956	0.0491179177564748	0.723446370363176	-0.545247790949613	0.946519917457778	0.0559927655042794	0.890086533686024
-2.74225964708726	0.0261120094197828	2.43376371539307	-0.319626163870215	0.430156917137657	-0.46682711766042	-1.13220974705841
-1.17566054308727	0.00892493472340285	2.40157911437375	0.295485879979937	0.689803239302337	0.100423515006188	-1.73365693836423
-0.698239508300029	-0.0100019853550149	1.30324039703508	-0.0652873580869989	-0.324353979562368	-0.0294060525999292	0.415085479739441
-1.37054705738136	-0.00394399561294454	1.43549954636459	-0.206966592690912	0.386238893556174	0.0550874469698192	-0.699365633566606
-1.43787352490226	0.015893484234182	0.542935583780506	-0.280748077217471	0.688353630272537	0.0725081452067692	0.760166530206205
-0.250264582293407	0.0278622040920828	0.872476609726729	0.0921966889928842	0.849150570481361	-0.0930045565541837	0.299173958284728
-2.99198553814439	0.0131001927115465	0.911661328039131	-0.151835297594447	0.330923589259746	-0.150278099424073	0.44287916252702
-1.45999467349373	0.0142966976016756	0.942864430367318	-0.273941758594154	0.530872981618329	-0.279807918553664	0.240324318220876
-0.769261061407555	0.0431570133498295	1.12203224441401	-0.258696102441077	0.909715586048529	-0.295668383205634	-0.0129768087458238
-1.76573801188531	0.0342439456218648	0.728198529907951	0.202584287127072	0.680798194808912	-0.0396929155127978	-0.258861890962828
0.180077171738654	0.0408644053062089	1.42965432114011	-0.125320577269764	0.0677293284691115	-0.200167817045252	0.202215767607991
-2.23225894793702	0.0382243385138826	0.720727412743215	0.392863599776596	0.55652517061579	0.41015365426013	-0.460049542060645
-0.657557260840209	0.00823926617130398	1.35632321271141	-0.053549676599635	0.638203490063821	-0.304445522167054	0.254753205842573
-0.417190336143836	-0.00147452253917593	1.43101504086756	-0.182226652218027	0.630080253008647	-0.133305666107043	0.38083014169875
0.038608917498394	0.0723310223190397	1.20616677482487	-0.07614983024922	0.659009463916141	0.147609994862724	-0.655371772309428
-2.51680783812524	0.03689513269682	1.39814991701399	-0.504000744701851	0.649897320625413	0.0750172724696646	-0.641680645528257
-0.813773803568462	0.0716134226759624	0.986186488590477	-0.440949683841308	1.0538419442683	-0.0103287267856779	-0.048909002970673
-2.12762175454816	0.0432722077830593	1.26325283820453	-0.072765467505269	0.0290589292968987	0.189863115816387	-0.274816053869713
-1.33667284516725	0.0251580415967566	0.833996400961386	-0.38997969638904	0.510709710492683	0.0655004369110845	-0.0463202601777304
0.167895971707289	0.0349792602828006	1.0837868351758	-0.157953882015228	0.480831163149849	0.130871729764076	-0.0128301868059857
-0.526986120055817	0.0370462492525946	1.73737764184351	-0.165803068997918	0.217857936745102	-0.138727545762805	-0.262155556391497
-1.34512478029068	0.0181540882528295	0.915894521285044	0.396010915444864	0.473984020513387	-0.00977902358979139	0.0861964850117568
-0.232630685461019	0.0387331143893891	0.753901488677447	-0.349228773727225	0.384312169793139	0.264156450238927	0.566972395986808
-0.431728183901232	0.0171472365625464	1.79566192630544	-0.246004407446742	0.533099730228561	-0.277189548325077	-0.466901045871531
-0.200064407508774	0.0219674114476789	1.58404798650271	-0.140124267150929	0.745563477490413	-0.115108638957986	-0.884182816806813
-0.115528995542422	0.0258131903020523	1.4485832737796	-0.182551783158713	0.77802204802873	0.0444174958467822	0.00880292320713217
-0.575641932839543	0.0365851789925447	0.590281716328735	-0.00417816371478144	0.680829037743455	0.299787218490679	0.455254664992852
-0.338607330735114	0.0124401549419171	1.25511662080327	0.174939531304632	0.058962190096894	0.052007429588549	-0.0684659362189978
-1.29795399309481	0.0161890076920735	0.87187311947348	0.0470916633801981	0.441873104861769	-0.00223455475957692	0.0192857004554559
0.561461451050793	0.0321846174834418	1.15020878919567	-0.380148300203848	0.493661200867146	-0.000987825953281246	-0.26859647327359
-0.0213905679299062	0.021584369695175	1.20387672533274	-0.282911407036809	0.440442896082817	-0.131386394719143	-0.0785017956590211
-0.941468086826835	0.0193585583755709	0.660788309522801	-0.0288246490815313	0.703357380339352	-0.223571360967412	0.233781514705721
-0.391977160540123	0.021990909657941	1.48322791063923	-0.634722612006846	0.00660066217285449	0.0204086199101779	-0.183252645668997
-1.56811569008956	0.0197731993419914	0.849991444726471	-0.145573434071126	1.01164767650896	-0.264433141192068	0.282837777032204
-0.214019544061374	0.032782161649047	2.24679744327481	-0.664318163205005	0.415109728366245	-0.128321016955801	-0.598155528022929
-0.267261148004073	0.00778632615227006	1.15859110753118	0.566022434562555	0.597366846350982	0.0691981335026092	-0.803004623070045
0.323436996301112	0.0388475873286806	1.7660835893087	-0.246646392355096	0.316153635931971	0.112157901759933	-0.553238074123434
-3.06375538727994	0.0112512684964996	0.848792191451954	-0.375799955655347	0.612932501071352	-0.0798741769657976	-0.114304344034923
-2.13924567717504	0.0257547675803744	0.910946853631609	0.323772603388704	0.416118368700821	0.0357505166456019	0.0142061596662605
-0.253665784554585	0.027026066782943	1.19630411505382	-0.379081374740004	0.67283634983397	-0.00873598282976355	-0.223425218601042
-2.55292344404752	0.0304838958692031	1.67228651175037	0.667035547679169	0.973344707201484	-0.128705778009231	-0.823162629177684
-0.150151102726267	0.0313528453757952	1.56723172863189	0.0423397884262484	0.421737201548491	-0.0430792438311509	0.0674912798742445
-1.12392419871535	0.0148167781673659	1.00647984193643	-0.300079958628871	0.449974349097229	0.18423148853875	0.862153021839658
-1.15412305695872	-0.00360173224193828	1.32548041721409	0.254173826174352	0.218506322342583	0.0644627878813586	-0.172119773240294
-0.118627055307851	0.0483998089576981	1.15688163781368	0.134786486815541	0.680226146340789	-0.0541948295183818	0.180570612413425
-2.67250915155354	0.0226473209783661	0.816456306845295	0.0531539807451085	0.505952015075731	0.229236613905406	0.315357807395314
-0.265862587045947	0.0553754962799773	1.46618286657153	-0.381243340269644	0.162451670955109	-0.0514125569979341	-0.506322668389505
-2.4240844002913	0.00899301711220573	1.10728613303732	0.00732384798937616	0.33317236972798	0.0558437588334782	0.445915281583226
-0.0538945906939247	0.0495100141332783	1.34350513435812	-0.409157857511729	0.356892462235653	0.177253826497771	-0.304366852592743
-1.00320594925664	0.0384649247147801	1.01204111183555	-0.342446576048162	0.50311927528585	-0.0410670026558105	0.49371436255734
-1.26467355310188	0.0349553904975182	1.5865935211994	-0.347165577776785	0.68003551493285	-0.136349283964914	-0.387642524696865
-1.1120844798986	0.0260970947469304	0.979894096538528	-0.220005930591665	0.788942384543149	-0.056769193965466	0.0375920726765313
-0.953766249181554	0.00943867346405913	1.10169929338752	0.354442408631876	0.632917321082479	-0.0822909867506889	-0.39314407641883
-0.285700993072122	0.0318818743388297	1.29558939798249	0.0596891340347603	0.17454738057036	-0.0823664684591425	0.00677125299034117
-1.66282856555895	-0.00212520848813798	1.44258141171147	-0.0662064250277782	0.440738702411478	0.0114685530738719	-0.690000186754314
-1.01657963641944	0.0556381209124916	1.35979634030496	-0.384536296277009	0.555072956133604	0.154369465273994	-0.448173434496854
-0.363707920283571	0.0173168364846786	1.83965204724248	0.256758537235108	0.432412699288569	-0.063029890176281	-0.769006423289574
-0.790596373154646	0.0579579776990943	1.4864867606057	-0.148362788743529	-0.046197528272082	-0.0950741757200326	-0.239224919647866
-1.54273174033225	0.0473150720458424	1.22678633976361	-0.356351655517399	0.734881556566178	-0.174245252229592	-0.273073097832567
-0.783593319040483	0.0152961270798784	0.995281339914144	-0.493613833131136	0.437017344737741	-0.0313363995437685	-0.603176477043452
0.297461672753769	0.022504540692484	1.50161831792398	0.0113494137952748	0.460075304846015	0.277771008795004	-0.347242072499221
-0.1325523429838	0.0374572354186034	1.33594045989742	-0.153718876177694	0.828172346841342	0.00421859372932317	0.158816050204314
-1.96891455997731	0.0289478605606885	1.16248155370924	0.158476816267183	0.634743628738173	-0.16220334241843	-0.37005202367057
-0.216428251504039	0.0127635294665799	1.47624020928721	0.175781670137674	0.241463042249321	-0.0689046924086092	-0.0543678555949876
0.0881314442934185	0.04358874936468	1.33345270665838	-0.253036671161651	0.430498081952748	-0.00723192695147776	-0.127932130623907
-0.642544754710779	0.0254706636899703	1.33523132880633	0.164957737682531	0.734455164728348	-0.132008243385951	-0.421243290222452
-0.917180521919506	0.0309676236852334	0.893947022589298	-0.0874377899847993	0.464279186540728	-0.160161426144441	0.0106378994614783
-1.44097565160651	0.00922609408892367	1.43059510678569	0.0269346326292221	0.0182684378814651	-0.0796299547865453	-0.402398237345044
-1.40550680428859	0.0281633134665248	0.778500265346933	-0.166760765218572	0.607509187872769	0.0466926606599036	-0.133749928096477
0.0651708778419835	0.0557943488510539	1.7640945182336	-0.413746176981142	0.572840364370157	-0.16013658364494	-0.833713275334204
-0.767044526925424	0.0292741231152969	1.01216149879184	0.142627333340836	0.552141209047147	-0.161211250096416	0.144045722040534
-1.37238751674323	0.00745468862360527	1.07593728928018	0.436473519652045	0.660470425587514	-0.0882564889827871	-0.275983113982501
0.370627360243437	0.0271956569734539	1.34574212003209	0.0884471529333792	0.308522095904451	0.0183198141637638	0.26551651417965
